"","STLD","FSLR","ACGL","TRGP","EQT","PCG","CSGP","INVH","KDP","ON","VICI","WBD","CPT","MOH","NDSN","FDS","SEDG","EPAM","BRO","MTCH","TECH","MRNA","CRL","PTC","CZR","GNRC","NXPI","MPWR","TRMB","ENPH","TSLA","POOL","ETSY","TER","BIO","TDY","TYL","WST","DPZ","DXCM","CARR","OTIS","IR","PAYC","LYV","STE","ZBRA","ODFL","WRB","NOW","LVS","NVR","CDW","IEX","LDOS","TMUS","MKTX","AMCR","CTVA","DD","DOW","WAB","ATO","TFX","CE","FANG","LW","JKHY","KEYS","FTNT","ROL","ANET","CPRT","BR","EVRG","MSCI","TTWO","HII","NCLH","CDNS","SBAC","IQV","AOS","MGM","PKG","RMD","BKR","ALGN","HLT","EG"
"CE",0.608620685860566,0.309426586361214,0.507030858978055,0.555417657535288,0.3411709031812,0.363925460091202,0.396040607755791,0.4690977941616,0.2664408312736,0.520062931371822,0.551901524677129,0.415197536354368,0.449686263351573,0.266959276358857,0.560905436828439,0.37410700801286,0.34451262708984,0.301129033053269,0.442434135762681,0.370394676360462,0.340820542073139,0.0888178251970979,0.441967298174867,0.435844517530445,0.563931877064466,0.426837268066131,0.540119549353928,0.405382617198054,0.570766217010447,0.294693725811675,0.264639439189839,0.396157918031282,0.262680231784162,0.447512788102125,0.290017007219033,0.553557527614246,0.321719980747675,0.296467615947942,0.129810897517848,0.228880133073943,0.491656422812054,0.492551518224067,0.676836463722018,0.396215528576297,0.491000383794398,0.426120884620979,0.51721920369313,0.468848954087892,0.51376240528945,0.311775221163921,0.461923427188721,0.502364565898983,0.549767510380061,0.580881389056492,0.372334648989117,0.294637699631144,0.202907351658592,0.623082745552966,0.541620360367059,0.731980689729401,0.759018525685326,0.66229445496217,0.370348735318078,0.424279172727942,1,0.478853924750037,0.442955353303803,0.313800753821916,0.42491948628986,0.263147156597767,0.266006396090356,0.324827916037185,0.477640249570803,0.482298333918051,0.340271447321092,0.41495620506369,0.191799560265314,0.46487383536605,0.503689835640723,0.341185855668755,0.335233100890619,0.549257861019706,0.566792178765018,0.567633882654213,0.615227744702222,0.264166492415474,0.529435872640572,0.430045484361768,0.582915462975907,0.458186957338674
"FANG",0.45014118494708,0.235887330091627,0.385653017305841,0.697301464528805,0.411186473128551,0.268312656752659,0.170110396256601,0.231921826401466,0.0787580265944183,0.349862890352392,0.350734423343511,0.262305961971599,0.245913244548727,0.168747608703634,0.277007119309977,0.158294784235804,0.244661396545197,0.0478923907533358,0.24854061785694,0.202451628529433,0.138586197637387,0.0379724629997629,0.171078064710133,0.284891885353127,0.40743258306368,0.177455927105152,0.334002484646388,0.202691046111444,0.328904235482236,0.227942608642452,0.16740169351187,0.0344312090239147,0.0607062688404372,0.268479896588698,0.0587815326461765,0.428029382309205,0.0842916715867587,0.0732082909414833,0.0212532444679245,0.113733683541985,0.268527567874353,0.231611447571882,0.476006804611858,0.224731772866847,0.398607550979246,0.225094646796127,0.276578160627139,0.205834250038092,0.39335978819339,0.114778704168594,0.365632197852743,0.251936764624302,0.366092903649869,0.316400131984737,0.308059263390931,0.181211174222694,0.02259074545695,0.319842688624332,0.399961812967968,0.458534273173921,0.554721533154669,0.516662699502496,0.222282972423681,0.2488191707059,0.478853924750037,1,0.373151142678308,0.170922149018628,0.202711111902575,0.16254863658064,0.0303454371963393,0.21380071749121,0.195507765851632,0.225101123799466,0.201068706446432,0.171196619409329,0.0433458733706987,0.414984569401992,0.440745976639265,0.147373951801106,0.0692452691575554,0.264282869490251,0.282001924171092,0.454353744288864,0.318701111820523,0.166157396777098,0.664545933186452,0.237680697942568,0.410572010215287,0.376228330904789
"LW",0.393560703434605,0.198040220885245,0.460027831966099,0.380565703315523,0.151037752717636,0.32449745583499,0.306331413928449,0.315996637498411,0.307539486827874,0.37989856375602,0.44984988721743,0.29311288127886,0.342657012543598,0.248972236939374,0.401740611771531,0.279379401891441,0.238854025899219,0.182838851722865,0.392664405037587,0.245409630880293,0.234731897453685,0.0572395891963272,0.25789825569775,0.391099047814675,0.423429116349781,0.214240367698403,0.376154431406484,0.275799190765074,0.350536984801216,0.200548539896795,0.221203962929145,0.149960855356216,0.145870605930218,0.321421541071148,0.157231242511503,0.451148508355665,0.21448449547775,0.145744488781736,0.1262982399392,0.217201223106031,0.317654960206081,0.290116403068388,0.505185836883968,0.293618338111671,0.485583117124952,0.308905723691007,0.333132982884452,0.289674927257351,0.479352006582491,0.191367413732965,0.401217422024485,0.393939001941681,0.461891920202508,0.416608495174058,0.299719928017563,0.275025450760096,0.154733626237007,0.431732027288599,0.327146682790491,0.465529303816509,0.470995907030707,0.48168285047278,0.296820805771526,0.331512858288878,0.442955353303803,0.373151142678308,1,0.279126285040189,0.291592491107206,0.196241442187427,0.189801748218084,0.259345224222585,0.408105587437029,0.335651882787087,0.325589236422581,0.268492855544649,0.0896212648747196,0.401613253579455,0.472034279357907,0.242507797942416,0.181650590043481,0.397853197950287,0.357663013532367,0.474698166082189,0.36239270272537,0.25515016777535,0.378509342147544,0.331184523640673,0.482464927046547,0.396625351917189
"JKHY",0.279608251539942,0.141053655968721,0.310788349496315,0.196998009115561,0.156278377732604,0.278056244592522,0.375739247815934,0.389599866507165,0.285921148652774,0.252736432786087,0.283404885572651,0.173117832729806,0.377312350950468,0.322044404285743,0.43413233075264,0.430400639343557,0.180869107656548,0.206229194736728,0.44802925628398,0.265002151562052,0.315666682606369,0.101622629830319,0.339185875876544,0.352032729790037,0.274564192552456,0.309399392365106,0.342668656344409,0.322505907410944,0.373272259213048,0.186449540323282,0.223536765419908,0.355216695895483,0.237894841674384,0.307955364073044,0.293704155532575,0.38187868855449,0.380143027108817,0.343484239771374,0.222127833174918,0.328556166781265,0.241525375522519,0.320600442142967,0.29531013686224,0.325079319693861,0.167485891271582,0.425859973476209,0.314061208355773,0.322305343253972,0.337333827784331,0.358475891790583,0.156365931597364,0.352636695949225,0.400234585451626,0.4072255371201,0.39293105037324,0.347836246326376,0.285688328501481,0.38247196817267,0.259789772279551,0.327535417331448,0.273041327110278,0.322493390742073,0.388145376666804,0.430816072477517,0.313800753821916,0.170922149018628,0.279126285040189,1,0.358555956108109,0.312322270637544,0.352033640918502,0.315370149481877,0.406164301138208,0.518887339272372,0.384119278201727,0.41659267635544,0.289925071700133,0.297997330337423,0.143937512957109,0.391475311344251,0.405795668097234,0.429538895712922,0.291880073729247,0.253528045215816,0.292069916629698,0.410373720029992,0.204361813326523,0.270631864226374,0.255166100030009,0.289964653086274
"KEYS",0.351558840483044,0.327065610693702,0.288634808942364,0.248910607294777,0.149417834012009,0.246294778778605,0.508727168196875,0.382132736835327,0.283007223927407,0.56588939129173,0.317666874361394,0.262304220850371,0.311599445182355,0.295578674501854,0.515430816736883,0.440953368555216,0.411713519340297,0.413796805803211,0.408656186926741,0.398607564626292,0.484485520759892,0.272305731479048,0.506872799700382,0.496154109294587,0.366802990647771,0.440138585464883,0.621206793377555,0.602056042211832,0.556612362119225,0.397408906126278,0.380902853156788,0.452717921378359,0.412973952513331,0.636010910145448,0.432003385224445,0.479950718440965,0.524309813984208,0.480767707098571,0.311316915409354,0.422112445303101,0.331750796602951,0.368188075894482,0.44590440813012,0.454905390061443,0.310469810105787,0.436573171118617,0.554460798439871,0.46395159624764,0.277846377454443,0.506233761690574,0.304101069451239,0.385998009699052,0.566017717650356,0.474448814747729,0.272948697280655,0.312908742500437,0.366292345899311,0.430966805812221,0.296519868811098,0.435375842182203,0.296969860961399,0.40981535757101,0.270757617478159,0.415754935928801,0.42491948628986,0.202711111902575,0.291592491107206,0.358555956108109,1,0.453239004438167,0.340840108238387,0.512315466298226,0.524930629552408,0.502614601460531,0.282132930206946,0.580838070424998,0.336900640368076,0.280882259428842,0.284005858999113,0.598446521674956,0.415474542053876,0.540692197786023,0.404082855655,0.345877684337438,0.341970871658595,0.413465747555025,0.236008190232738,0.422561593976759,0.367200837826043,0.283158561605587
"FTNT",0.240612047613227,0.234198013752311,0.195497543871111,0.223288880740602,0.14212456144864,0.187733283303583,0.407456051036474,0.344208900095048,0.2231646055257,0.432513425833646,0.254637903041252,0.110910516184759,0.216408894383992,0.23838208554372,0.376230588468131,0.397699521658905,0.341041140339871,0.300454039021204,0.404308884084973,0.394353125604813,0.419108287794311,0.261023894535406,0.412137595592,0.447669138740365,0.362114791033013,0.355168037612891,0.457054872424505,0.492723115540862,0.452105543670816,0.370592041206584,0.376585883005135,0.36071781216977,0.398465343983045,0.467766995779981,0.364566268221011,0.361898244733113,0.511315255588092,0.441987963839019,0.288373880070016,0.456297899512512,0.257699852047101,0.2881608460474,0.323636258863468,0.44213676985497,0.291955951810208,0.351157458817958,0.418499377724964,0.395030720006018,0.193943199931157,0.575415808337008,0.195540734073839,0.313704427176532,0.412977929612425,0.303065480785058,0.210574407175826,0.338510627646502,0.382862776506606,0.281942125641326,0.194208486987194,0.304972966645741,0.195959183236882,0.252779164669329,0.16785034484953,0.358007655726234,0.263147156597767,0.16254863658064,0.196241442187427,0.312322270637544,0.453239004438167,1,0.314959320751605,0.455876663070183,0.476546113235622,0.420910468993658,0.170798756581721,0.539180594923291,0.319888397192541,0.0991610750784194,0.223410470228165,0.571372477910614,0.321575984160485,0.445391038849712,0.268929979672677,0.324639311948218,0.177779069169639,0.448029656464815,0.186742917276854,0.358526988621851,0.308670719537947,0.182291814396407
"ROL",0.243457532007015,0.230444266643479,0.276376453341908,0.131904726252541,0.138253670309228,0.180579818816195,0.43959070145933,0.380655352072971,0.299475637502798,0.207836633092602,0.297549784609884,0.09226284199136,0.287894938971744,0.334510367777376,0.422760351454926,0.441136480846649,0.234223302770579,0.226008103483754,0.479942234825369,0.237031255977363,0.347954861994126,0.143739102410525,0.351239571285132,0.344847163294324,0.188328893467263,0.281880023008693,0.274029421156458,0.322827865513934,0.323879637014165,0.233344343088443,0.212322340491674,0.435325071745696,0.33950732465353,0.286950330140907,0.35367081961422,0.307224683151647,0.372006472836299,0.369605512547795,0.227193722714719,0.341070402290456,0.286542236326863,0.369623551002933,0.334708247308681,0.298900234790366,0.1094887599867,0.35678412715284,0.320657193676076,0.363670811459772,0.304795671856586,0.345244252551589,0.0820060128088377,0.344713990320296,0.319230776347424,0.417055200293221,0.282513068924143,0.313230655793269,0.337555767383711,0.356307439165395,0.251436267858774,0.300350916616776,0.18225116188345,0.241839638468278,0.312447627177338,0.287227373697137,0.266006396090356,0.0303454371963393,0.189801748218084,0.352033640918502,0.340840108238387,0.314959320751605,1,0.286944746796863,0.414173919373222,0.443400854681473,0.287497843089172,0.427084303454693,0.21222523774208,0.232509107861335,0.0563843167936573,0.408535375762803,0.412958243565225,0.419715820850638,0.334357149814429,0.175799613089416,0.298593359220808,0.303518553697035,0.112100985384476,0.215317206065131,0.166425554519874,0.249890217328728
"ANET",0.277829536107266,0.262846225870391,0.285270339306482,0.228489755079094,0.142343368738768,0.257161566334292,0.415715447782233,0.360162555682166,0.216273960937265,0.479439324506334,0.316580494292405,0.171021120127325,0.289642604843165,0.243805863321486,0.429662375373395,0.412689777237066,0.295816634878976,0.348675387381795,0.383662688359848,0.325206332864182,0.341197822602053,0.186003298051179,0.337929829228243,0.483323425438141,0.342515672302707,0.365937274007764,0.510202319783748,0.564783271167964,0.447040555781195,0.328853601935416,0.336472286066267,0.364566530856453,0.328267947903474,0.491147749046453,0.339986560812788,0.416703811057384,0.477348124307225,0.380036836895653,0.251677697056166,0.353228115799316,0.29510967926278,0.316031004346024,0.410929951698558,0.390649297081213,0.31695667863795,0.335288151463893,0.427841819055244,0.389505329698216,0.254616803863622,0.525681116283532,0.2627850124599,0.397998250297183,0.49803122405667,0.358857566651925,0.332154444834477,0.312056063067354,0.319442239782412,0.335713304558631,0.231699972572539,0.404187847441495,0.263690706889019,0.353331152904607,0.265515579096579,0.341486935243241,0.324827916037185,0.21380071749121,0.259345224222585,0.315370149481877,0.512315466298226,0.455876663070183,0.286944746796863,1,0.526604943163144,0.413328345508906,0.255737930864955,0.501161816804043,0.309884777918532,0.225167171593944,0.256869607889264,0.579075774260821,0.368607342102527,0.434665866253382,0.330728072085789,0.31905587917633,0.269516255171968,0.335364306350282,0.234144661261407,0.37583659346884,0.326212907792887,0.254756687637325
"CPRT",0.365200739259943,0.291458837695317,0.43000561372957,0.286571083784649,0.167200294810946,0.357334498648173,0.551126857271864,0.524700808084712,0.363409743829929,0.547706144803209,0.465305429963241,0.316191735051792,0.434839354104431,0.314891505337704,0.593510709044326,0.520864775777411,0.4182468344752,0.415343517660685,0.557923867179438,0.449715336365874,0.429259833927404,0.194399086448695,0.495302523210012,0.562397410875058,0.505338064988084,0.464324158722128,0.594348072945437,0.594654348263676,0.57283266577618,0.41681704213077,0.387783163938256,0.55420045004574,0.464204056374118,0.569630247406113,0.41786832812518,0.520113394848173,0.50394891104888,0.468860403692863,0.342238048530807,0.427389446310574,0.389102517917001,0.44158077493752,0.539105764237919,0.528431627432349,0.437372617167522,0.441291101006941,0.527186538034656,0.550253368221042,0.381943345969988,0.547018201930257,0.346082662353861,0.628488487674477,0.617999936648474,0.514520348114157,0.326057187084576,0.39514984075223,0.3936991998183,0.505421336374795,0.332597182730911,0.500117349389631,0.400493651507745,0.48774947849251,0.369454330948849,0.43491327634517,0.477640249570803,0.195507765851632,0.408105587437029,0.406164301138208,0.524930629552408,0.476546113235622,0.414173919373222,0.526604943163144,1,0.569594429287938,0.370311800004087,0.584526427791727,0.349063270579462,0.284863855121,0.39710760442271,0.603285239672157,0.437978574674176,0.588134404890546,0.507414460526985,0.455559662655311,0.408474034294319,0.437778048469732,0.27412758075007,0.488790127462184,0.495266765856271,0.334979127027929
"BR",0.412918273465689,0.288836080288895,0.415957394734075,0.300752987030583,0.235464110823245,0.304388571138475,0.502953563712727,0.507308564023468,0.347626180410743,0.426956200860146,0.448119041371218,0.256726363478486,0.459701998652667,0.359264837519807,0.588014864291622,0.576781906661032,0.325105320724026,0.375111769325597,0.576348393442594,0.398404420570687,0.428765615623505,0.155135814301387,0.458096511316622,0.50141285499421,0.382675692861589,0.426784184646524,0.496752378362104,0.469661730902907,0.541225567292121,0.33037396850343,0.299776130409456,0.460499905308848,0.370495358259871,0.456615923713831,0.39587639689223,0.526695245594535,0.513097364791405,0.477425807519005,0.282731904180133,0.387213406583529,0.41277489764155,0.501860329742942,0.542449761568462,0.48707904053255,0.334673761411348,0.554757477256962,0.485146063071217,0.491051505743763,0.436017365251274,0.49597048795755,0.303079168754562,0.480335566739523,0.563185858428855,0.561706506938135,0.357800209657572,0.36833236995127,0.369576309330357,0.5367546929435,0.364725443644472,0.463818915903371,0.389194340548274,0.48186362094402,0.432733500066778,0.496461299006004,0.482298333918051,0.225101123799466,0.335651882787087,0.518887339272372,0.502614601460531,0.420910468993658,0.443400854681473,0.413328345508906,0.569594429287938,1,0.433656015122887,0.60265936355032,0.293150946473095,0.362041018845866,0.304958440384391,0.561347255813914,0.49778508610213,0.602264438871119,0.463237121114549,0.411121843580158,0.428239415474925,0.427683157746352,0.306849941062934,0.419465376704049,0.404122708900477,0.380281899791519
"EVRG",0.238802213587748,0.154131151447881,0.460957162242213,0.224231240040978,0.182111449203562,0.465320947563382,0.303905956109574,0.538421350271031,0.364973224542449,0.209124191506133,0.351699994028968,0.235724593156538,0.596664091267445,0.325034717730122,0.448687137654984,0.408350045329344,0.165585239408435,0.12160024221146,0.443504083163955,0.163938614736229,0.196989017378216,0.0815497918844141,0.283059988878082,0.273886870660815,0.226661274282186,0.236964987820103,0.283645340064509,0.204742042871541,0.297680886718134,0.140102763660638,0.11272987138155,0.30598582697667,0.10266130031193,0.238302006083051,0.229666983041919,0.386583639159195,0.250470632316154,0.27614934621879,0.175719747054552,0.175781333610039,0.178275552794379,0.315857470290397,0.346729002749253,0.257621476799407,0.206332594460282,0.408434681862907,0.278540286576249,0.232414251189016,0.479414197301002,0.197535964906794,0.150350517015343,0.439091967042901,0.428463778035948,0.399230873480476,0.439509346876175,0.330537047018041,0.223941482435324,0.45758298793756,0.315204440612665,0.355620462517323,0.320586804567936,0.407930440580768,0.751816324136722,0.422560082263499,0.340271447321092,0.201068706446432,0.325589236422581,0.384119278201727,0.282132930206946,0.170798756581721,0.287497843089172,0.255737930864955,0.370311800004087,0.433656015122887,1,0.34156579191743,0.102102245680275,0.444263451526017,0.20782535274289,0.233859433515234,0.484631611728347,0.427215992747262,0.312946542582153,0.256267380939998,0.408392784787242,0.32114160024183,0.30269984698872,0.248300451404453,0.249565766009784,0.383052556500087
"MSCI",0.321560484975537,0.30411138271232,0.326221053964795,0.259834797101443,0.136264964306397,0.313279280950424,0.531695157377377,0.52226399845421,0.289936560550297,0.500119988649645,0.419117967696872,0.204296268232046,0.387134026120309,0.333141878629786,0.567903127990635,0.644544700537366,0.369636227654961,0.476448469679824,0.509389110003793,0.440566942593717,0.559490330213998,0.256219763375346,0.5747163261728,0.536575583188171,0.431936067924548,0.47602181910693,0.555758666768021,0.597782890739985,0.564687398387422,0.404100624421092,0.409029647043683,0.536896177684553,0.469853590534715,0.551867371680899,0.550329961862763,0.470472359001683,0.564368583854542,0.565340998813975,0.369020445403856,0.523240536052487,0.337083477138848,0.397346491044681,0.466917792052525,0.532161774300186,0.303653355448307,0.508374257010728,0.530438698937853,0.518470665571915,0.300453421066778,0.636731273513366,0.279209137431366,0.460388868080156,0.536115275459574,0.450747608014844,0.289241903847077,0.369749435814297,0.480278615717809,0.470747581478306,0.27817958558996,0.432812941013632,0.293126600995043,0.369225129291025,0.329200388967491,0.464038043665153,0.41495620506369,0.171196619409329,0.268492855544649,0.41659267635544,0.580838070424998,0.539180594923291,0.427084303454693,0.501161816804043,0.584526427791727,0.60265936355032,0.34156579191743,1,0.386622098943881,0.204494962615287,0.28046583198935,0.659953980637453,0.518949499138198,0.659642556611407,0.391560285761905,0.387032572161394,0.352215394373344,0.460571067285456,0.226173895676519,0.481377333286908,0.367453087945878,0.30938682799892
"TTWO",0.11957946052939,0.201108641425673,0.052439261658049,0.0956239034661888,0.141120974443516,0.182322717019307,0.330524669012283,0.227956229474622,0.150105616245375,0.287166933550249,0.152659641242909,0.172906496428412,0.126157140359771,0.146490087471442,0.239055721127822,0.284405303764128,0.214991033823493,0.25618254118075,0.236920835618773,0.344992505089511,0.335469405108402,0.15635466490697,0.292386943863858,0.335136202319518,0.221509043765285,0.299226122428949,0.323685535533249,0.40971149432464,0.314270574532332,0.276231007713154,0.326314802375403,0.340218401943847,0.363296186262676,0.366717056401373,0.318941813676906,0.2213946625853,0.398873062788601,0.334900342760987,0.285481396049244,0.359317815321029,0.159078742344396,0.204758285753178,0.195066642234344,0.290966110644002,0.1514697768631,0.237727965925136,0.338795108835236,0.252507808548854,0.0287556830392291,0.427368393875078,0.164320605884556,0.187462070223112,0.257272498770175,0.197090273137263,0.146212751217362,0.289529369637185,0.280874668619161,0.149287924841917,0.117728888748935,0.159635794925783,0.0980414710006672,0.125846056877597,0.0955791888728446,0.262939671154323,0.191799560265314,0.0433458733706987,0.0896212648747196,0.289925071700133,0.336900640368076,0.319888397192541,0.21222523774208,0.309884777918532,0.349063270579462,0.293150946473095,0.102102245680275,0.386622098943881,1,0.059030466735209,0.117450140828629,0.449026108104529,0.253522626044445,0.273234563408968,0.203262988886375,0.153419565824951,0.117840300263158,0.284413761870053,0.0540230624330123,0.276636782005715,0.169265729598563,0.0633327533484476
"HII",0.448532384468779,0.192183711338896,0.481887766651722,0.401835930735772,0.277028070137903,0.291451172759101,0.217766708148183,0.368988650661962,0.284939149117823,0.25320572540314,0.384478158026415,0.279321332682386,0.420104337751794,0.327370332868677,0.409812685635941,0.36020404802539,0.181027116588272,0.0401917152807106,0.42103676960839,0.171953111518496,0.172934204694611,-0.00356877280515756,0.245775652821896,0.258184772014776,0.283700730292925,0.239319743704464,0.306449333512607,0.180454226597411,0.30040675112977,0.174435630621282,0.121210943160889,0.202247961244488,0.0784488554724074,0.267076559872354,0.137776065009109,0.524625092791954,0.187085260014042,0.144164423072646,0.0948834180776478,0.12891155486545,0.311829537015468,0.337937383999088,0.433228012700668,0.223978482511073,0.320211056941238,0.336947448047631,0.303079324158455,0.310582573796802,0.511519735664902,0.121965823670505,0.292406955818246,0.387247403208682,0.434613703836926,0.46746637605062,0.5278422055845,0.240889955417723,0.147683563435613,0.424608132667877,0.440849017231027,0.440554367358329,0.495596227441933,0.516159004046258,0.467388689026839,0.33657604578949,0.46487383536605,0.414984569401992,0.401613253579455,0.297997330337423,0.280882259428842,0.0991610750784194,0.232509107861335,0.225167171593944,0.284863855121,0.362041018845866,0.444263451526017,0.204494962615287,0.059030466735209,1,0.3074437093039,0.151593106047532,0.256282376773461,0.359369965454415,0.422569932896258,0.361345548253731,0.449769741576203,0.291874191594495,0.465726224803395,0.218038945346613,0.338431388051092,0.39606032646307
"NCLH",0.367849223315841,0.280721135225462,0.376964051953637,0.488415211885502,0.217517884262153,0.291656394804613,0.294482407839952,0.326513356230582,0.162012233763364,0.483253534030973,0.492582653588156,0.399390150030653,0.33158614431628,0.12743457924835,0.358589667683432,0.185379679010637,0.35425121432431,0.23243945170043,0.2765251298848,0.337991361406616,0.239300746160869,0.0702833511780428,0.274447650392769,0.40912234085505,0.650409337876301,0.295588485026336,0.429749874743937,0.342346027035715,0.448183139819468,0.34165309001286,0.327617794092272,0.19143857941924,0.239928595518235,0.390783905505865,0.117979740126941,0.465551018654643,0.244422770414359,0.0971065891788108,0.0553298710865409,0.217646591575686,0.347418415108906,0.293206950112192,0.500226394038729,0.402591595864899,0.620184130488453,0.238737078083269,0.404080146207139,0.328741109733908,0.360203077292432,0.263399658737212,0.524687358084093,0.397485071992343,0.466343482933175,0.295405359306889,0.270410108661001,0.182641607559801,0.120503721406502,0.377791982439033,0.307850777010735,0.48427079613343,0.496014398948594,0.523444577035179,0.172966570898127,0.317105523735278,0.503689835640723,0.440745976639265,0.472034279357907,0.143937512957109,0.284005858999113,0.223410470228165,0.0563843167936573,0.256869607889264,0.39710760442271,0.304958440384391,0.20782535274289,0.28046583198935,0.117450140828629,0.3074437093039,1,0.255393168466072,0.128029879343409,0.384284544901524,0.315670612353991,0.694596913366863,0.33486056759735,0.166410776033533,0.429304380276753,0.429128288177022,0.65492283671055,0.30180204452283
"CDNS",0.280836542494674,0.348804444607143,0.278555778132922,0.205253170847258,0.123920846097011,0.257685160624686,0.505680086660078,0.421436570038022,0.277263865197757,0.556907785249554,0.324891720721565,0.140365450342691,0.296576174171066,0.288890852597441,0.497273677100591,0.499145517739987,0.446123125797494,0.4500631185631,0.487755642787021,0.471712399316595,0.519264340421044,0.234594544203621,0.505645073351047,0.59192867090343,0.389278254755541,0.485898224315423,0.61579944664015,0.718410431477324,0.548103847720452,0.440142939713058,0.467441408637104,0.486246771996082,0.510106433835803,0.634266574159938,0.495379088529322,0.414020561169774,0.63547684762219,0.529388726353776,0.346434314672582,0.485444959512927,0.298948082902022,0.349176772326174,0.399256816871192,0.51648188186763,0.301618479691596,0.436945733004304,0.532720511399894,0.502494400397466,0.214132247568418,0.697895973107955,0.288531214490467,0.416188083191829,0.526808735926206,0.39834648610448,0.230206309317259,0.393773112169903,0.443410320818857,0.368503484289673,0.230817565954648,0.372447728299867,0.213559758443472,0.321313945151873,0.209376528461782,0.383502170082495,0.341185855668755,0.147373951801106,0.242507797942416,0.391475311344251,0.598446521674956,0.571372477910614,0.408535375762803,0.579075774260821,0.603285239672157,0.561347255813914,0.233859433515234,0.659953980637453,0.449026108104529,0.151593106047532,0.255393168466072,1,0.446214917622404,0.55289599693353,0.355436476934765,0.373890434547123,0.228110396325655,0.437131204051723,0.179837960252416,0.453516803850533,0.374084435814361,0.232474462764784
"SBAC",0.20132238370395,0.219341669695852,0.226071133000804,0.135821468892768,0.133230508753849,0.294798863134677,0.412345771169836,0.573085894038979,0.319586285825256,0.253419449285183,0.399839318613053,0.136728163387164,0.513635581757584,0.349938016449205,0.444503085845403,0.485539996003186,0.267562480221182,0.306599659524232,0.426314530566006,0.306663727740022,0.416443204833256,0.181785508554236,0.446536689392878,0.378359484285208,0.272156736107461,0.351784775969061,0.353029460579208,0.37572455263251,0.410106862208543,0.25693871151689,0.229086688854639,0.464565356885555,0.306322780547721,0.335854898718451,0.424696455367548,0.380862371705615,0.433067546260656,0.470029143476813,0.277578181897968,0.360877625037731,0.20903155784697,0.334925778238124,0.263690009862726,0.376935285647282,0.165790559064049,0.455463645013635,0.35039208717706,0.365966672996529,0.272048811551916,0.426058992913251,0.121452045604265,0.411696382906507,0.392407544600787,0.401901907855196,0.346491895785565,0.344400837361966,0.407438901643335,0.401958036138145,0.200625283081621,0.289431517266793,0.222185010139081,0.240236679850576,0.485804522749369,0.399700204360281,0.335233100890619,0.0692452691575554,0.181650590043481,0.405795668097234,0.415474542053876,0.321575984160485,0.412958243565225,0.368607342102527,0.437978574674176,0.49778508610213,0.484631611728347,0.518949499138198,0.253522626044445,0.256282376773461,0.128029879343409,0.446214917622404,1,0.53636043471051,0.327091557808042,0.21734778981622,0.286300979064116,0.37095628105926,0.177486943013041,0.302737652007049,0.186828859792687,0.19697046948258
"IQV",0.389603313370351,0.302630496979781,0.416593107102933,0.369747856655987,0.205307696747059,0.341030845688669,0.519987248860647,0.572814700286938,0.345763953943755,0.520571291165588,0.520141715549788,0.258570636948276,0.511270213278668,0.393455640548446,0.614646437629772,0.525139568515349,0.395385266453957,0.413221710908623,0.531391570739046,0.464521321125035,0.592789435049861,0.239570455092296,0.722886981906106,0.563300026489511,0.489706099138617,0.49413316809352,0.550899187113936,0.501610194877979,0.590921461309131,0.414070518586119,0.351776282318259,0.497687338127873,0.39319369752682,0.521342722212536,0.556753586179037,0.572452866891052,0.53008492878824,0.589471119400449,0.300671566608499,0.43820303383526,0.41593946529812,0.456531707081879,0.541575104663551,0.534488367367369,0.388496272336312,0.546188363066882,0.566208101494444,0.538099773021978,0.413478307405787,0.520985603819551,0.343547476782175,0.541427547459433,0.568796446297409,0.543413916586898,0.398747999661784,0.359723721345585,0.39621017184227,0.52613502398194,0.370712352265827,0.528477282664873,0.434063462046678,0.484583244436909,0.402399804897679,0.541400827390198,0.549257861019706,0.264282869490251,0.397853197950287,0.429538895712922,0.540692197786023,0.445391038849712,0.419715820850638,0.434665866253382,0.588134404890546,0.602264438871119,0.427215992747262,0.659642556611407,0.273234563408968,0.359369965454415,0.384284544901524,0.55289599693353,0.53636043471051,1,0.463259573397001,0.48227798945372,0.444790604881494,0.453327584997043,0.350004740772421,0.532065289103114,0.467697340036242,0.359263006423573
